Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Days since the total confirmed deaths of COVID-19 reached 5
Azerbaijan,AZE,"Mar 23, 2020",1,
Azerbaijan,AZE,"Mar 24, 2020",1,
Azerbaijan,AZE,"Mar 25, 2020",1,
Azerbaijan,AZE,"Mar 26, 2020",2,
Azerbaijan,AZE,"Mar 27, 2020",3,
Azerbaijan,AZE,"Mar 28, 2020",3,
Azerbaijan,AZE,"Mar 29, 2020",4,
Bahamas,BHS,"Mar 16, 2020",0,
Bahamas,BHS,"Mar 17, 2020",0,
Bahamas,BHS,"Mar 20, 2020",0,
Bahamas,BHS,"Mar 21, 2020",0,
Bahamas,BHS,"Mar 22, 2020",0,
Bahamas,BHS,"Mar 23, 2020",0,
Bahamas,BHS,"Mar 24, 2020",0,
Bahamas,BHS,"Mar 25, 2020",0,
Bahamas,BHS,"Mar 26, 2020",0,
Bahamas,BHS,"Mar 27, 2020",0,
Bahamas,BHS,"Mar 28, 2020",0,
Bahamas,BHS,"Mar 29, 2020",0,
Bahrain,BHR,"Dec 31, 2019",0,
Bahrain,BHR,"Jan 1, 2020",0,
Bahrain,BHR,"Jan 2, 2020",0,
Bahrain,BHR,"Jan 3, 2020",0,
Bahrain,BHR,"Jan 4, 2020",0,
Bahrain,BHR,"Jan 5, 2020",0,
Bahrain,BHR,"Jan 6, 2020",0,
Bahrain,BHR,"Jan 7, 2020",0,
Bahrain,BHR,"Jan 8, 2020",0,
Bahrain,BHR,"Jan 9, 2020",0,
Bahrain,BHR,"Jan 10, 2020",0,
Bahrain,BHR,"Jan 11, 2020",0,
Bahrain,BHR,"Jan 12, 2020",0,
Bahrain,BHR,"Jan 13, 2020",0,
Bahrain,BHR,"Jan 14, 2020",0,
Bahrain,BHR,"Jan 15, 2020",0,
Bahrain,BHR,"Jan 16, 2020",0,
Bahrain,BHR,"Jan 17, 2020",0,
Bahrain,BHR,"Jan 18, 2020",0,
Bahrain,BHR,"Jan 19, 2020",0,
Bahrain,BHR,"Jan 20, 2020",0,
Bahrain,BHR,"Jan 21, 2020",0,
Bahrain,BHR,"Jan 22, 2020",0,
Bahrain,BHR,"Jan 23, 2020",0,
Bahrain,BHR,"Jan 24, 2020",0,
Bahrain,BHR,"Jan 25, 2020",0,
Bahrain,BHR,"Jan 26, 2020",0,
Bahrain,BHR,"Jan 27, 2020",0,
Bahrain,BHR,"Jan 28, 2020",0,
Bahrain,BHR,"Jan 29, 2020",0,
Bahrain,BHR,"Jan 30, 2020",0,
Bahrain,BHR,"Jan 31, 2020",0,
Bahrain,BHR,"Feb 1, 2020",0,
Bahrain,BHR,"Feb 2, 2020",0,
Bahrain,BHR,"Feb 3, 2020",0,
Bahrain,BHR,"Feb 4, 2020",0,
Bahrain,BHR,"Feb 5, 2020",0,
Bahrain,BHR,"Feb 6, 2020",0,
Bahrain,BHR,"Feb 7, 2020",0,
Bahrain,BHR,"Feb 8, 2020",0,
Bahrain,BHR,"Feb 9, 2020",0,
Bahrain,BHR,"Feb 10, 2020",0,
Bahrain,BHR,"Feb 11, 2020",0,
Bahrain,BHR,"Feb 12, 2020",0,
Bahrain,BHR,"Feb 13, 2020",0,
Bahrain,BHR,"Feb 14, 2020",0,
Bahrain,BHR,"Feb 15, 2020",0,
Bahrain,BHR,"Feb 16, 2020",0,
Bahrain,BHR,"Feb 17, 2020",0,
Bahrain,BHR,"Feb 18, 2020",0,
Bahrain,BHR,"Feb 19, 2020",0,
Bahrain,BHR,"Feb 20, 2020",0,
Bahrain,BHR,"Feb 21, 2020",0,
Bahrain,BHR,"Feb 22, 2020",0,
Bahrain,BHR,"Feb 23, 2020",0,
Bahrain,BHR,"Feb 24, 2020",0,
Bahrain,BHR,"Feb 25, 2020",0,
Bahrain,BHR,"Feb 26, 2020",0,
Bahrain,BHR,"Feb 27, 2020",0,
Bahrain,BHR,"Feb 28, 2020",0,
Bahrain,BHR,"Feb 29, 2020",0,
Bahrain,BHR,"Mar 1, 2020",0,
Bahrain,BHR,"Mar 2, 2020",0,
Bahrain,BHR,"Mar 4, 2020",0,
Bahrain,BHR,"Mar 5, 2020",0,
Bahrain,BHR,"Mar 6, 2020",0,
Bahrain,BHR,"Mar 7, 2020",0,
Bahrain,BHR,"Mar 8, 2020",0,
Bahrain,BHR,"Mar 9, 2020",0,
Bahrain,BHR,"Mar 10, 2020",0,
Bahrain,BHR,"Mar 11, 2020",0,
Bahrain,BHR,"Mar 12, 2020",0,
Bahrain,BHR,"Mar 13, 2020",0,
Bahrain,BHR,"Mar 14, 2020",0,
Bahrain,BHR,"Mar 15, 2020",0,
Bahrain,BHR,"Mar 16, 2020",0,
Bahrain,BHR,"Mar 17, 2020",1,
Bahrain,BHR,"Mar 18, 2020",1,
Bahrain,BHR,"Mar 19, 2020",1,
Bahrain,BHR,"Mar 20, 2020",1,
Bahrain,BHR,"Mar 21, 2020",1,
Bahrain,BHR,"Mar 22, 2020",1,
Bahrain,BHR,"Mar 23, 2020",2,
Bahrain,BHR,"Mar 24, 2020",2,
Bahrain,BHR,"Mar 25, 2020",3,
Bahrain,BHR,"Mar 26, 2020",3,
Bahrain,BHR,"Mar 27, 2020",4,
Bahrain,BHR,"Mar 28, 2020",4,
Bahrain,BHR,"Mar 29, 2020",4,
Bangladesh,BGD,"Mar 9, 2020",0,
Bangladesh,BGD,"Mar 15, 2020",0,
Bangladesh,BGD,"Mar 17, 2020",0,
Bangladesh,BGD,"Mar 18, 2020",0,
Bangladesh,BGD,"Mar 19, 2020",0,
Bangladesh,BGD,"Mar 20, 2020",0,
Bangladesh,BGD,"Mar 21, 2020",0,
Bangladesh,BGD,"Mar 22, 2020",2,
Bangladesh,BGD,"Mar 23, 2020",3,
Bangladesh,BGD,"Mar 24, 2020",3,
Bangladesh,BGD,"Mar 25, 2020",4,
Bangladesh,BGD,"Mar 26, 2020",5,0
Bangladesh,BGD,"Mar 27, 2020",5,1
Bangladesh,BGD,"Mar 28, 2020",5,2
Bangladesh,BGD,"Mar 29, 2020",5,3
Barbados,BRB,"Mar 18, 2020",0,
Barbados,BRB,"Mar 19, 2020",0,
Barbados,BRB,"Mar 20, 2020",0,
Barbados,BRB,"Mar 21, 2020",0,
Barbados,BRB,"Mar 22, 2020",0,
Barbados,BRB,"Mar 23, 2020",0,
Barbados,BRB,"Mar 24, 2020",0,
Barbados,BRB,"Mar 25, 2020",0,
Barbados,BRB,"Mar 26, 2020",0,
Barbados,BRB,"Mar 27, 2020",0,
Barbados,BRB,"Mar 28, 2020",0,
Barbados,BRB,"Mar 29, 2020",0,
Belarus,BLR,"Dec 31, 2019",0,
Belarus,BLR,"Jan 1, 2020",0,
Belarus,BLR,"Jan 2, 2020",0,
Belarus,BLR,"Jan 3, 2020",0,
Belarus,BLR,"Jan 4, 2020",0,
Belarus,BLR,"Jan 5, 2020",0,
Belarus,BLR,"Jan 6, 2020",0,
Belarus,BLR,"Jan 7, 2020",0,
Belarus,BLR,"Jan 8, 2020",0,
Belarus,BLR,"Jan 9, 2020",0,
Belarus,BLR,"Jan 10, 2020",0,
Belarus,BLR,"Jan 11, 2020",0,
Belarus,BLR,"Jan 12, 2020",0,
Belarus,BLR,"Jan 13, 2020",0,
Belarus,BLR,"Jan 14, 2020",0,
Belarus,BLR,"Jan 15, 2020",0,
Belarus,BLR,"Jan 16, 2020",0,
Belarus,BLR,"Jan 17, 2020",0,
Belarus,BLR,"Jan 18, 2020",0,
Belarus,BLR,"Jan 19, 2020",0,
Belarus,BLR,"Jan 20, 2020",0,
Belarus,BLR,"Jan 21, 2020",0,
Belarus,BLR,"Jan 22, 2020",0,
Belarus,BLR,"Jan 23, 2020",0,
Belarus,BLR,"Jan 24, 2020",0,
Belarus,BLR,"Jan 25, 2020",0,
Belarus,BLR,"Jan 26, 2020",0,
Belarus,BLR,"Jan 27, 2020",0,
Belarus,BLR,"Jan 28, 2020",0,
Belarus,BLR,"Jan 29, 2020",0,
Belarus,BLR,"Jan 30, 2020",0,
Belarus,BLR,"Jan 31, 2020",0,
Belarus,BLR,"Feb 1, 2020",0,
Belarus,BLR,"Feb 2, 2020",0,
Belarus,BLR,"Feb 3, 2020",0,
Belarus,BLR,"Feb 4, 2020",0,
Belarus,BLR,"Feb 5, 2020",0,
Belarus,BLR,"Feb 6, 2020",0,
Belarus,BLR,"Feb 7, 2020",0,
Belarus,BLR,"Feb 8, 2020",0,
Belarus,BLR,"Feb 9, 2020",0,
Belarus,BLR,"Feb 10, 2020",0,
Belarus,BLR,"Feb 11, 2020",0,
Belarus,BLR,"Feb 12, 2020",0,
Belarus,BLR,"Feb 13, 2020",0,
Belarus,BLR,"Feb 14, 2020",0,
Belarus,BLR,"Feb 15, 2020",0,
Belarus,BLR,"Feb 16, 2020",0,
Belarus,BLR,"Feb 17, 2020",0,
Belarus,BLR,"Feb 18, 2020",0,
Belarus,BLR,"Feb 19, 2020",0,
Belarus,BLR,"Feb 20, 2020",0,
Belarus,BLR,"Feb 21, 2020",0,
Belarus,BLR,"Feb 22, 2020",0,
Belarus,BLR,"Feb 23, 2020",0,
Belarus,BLR,"Feb 24, 2020",0,
Belarus,BLR,"Feb 25, 2020",0,
Belarus,BLR,"Feb 26, 2020",0,
Belarus,BLR,"Feb 27, 2020",0,
Belarus,BLR,"Feb 28, 2020",0,
Belarus,BLR,"Feb 29, 2020",0,
Belarus,BLR,"Mar 1, 2020",0,
Belarus,BLR,"Mar 2, 2020",0,
Belarus,BLR,"Mar 4, 2020",0,
Belarus,BLR,"Mar 5, 2020",0,
Belarus,BLR,"Mar 11, 2020",0,
Belarus,BLR,"Mar 12, 2020",0,
Belarus,BLR,"Mar 13, 2020",0,
Belarus,BLR,"Mar 16, 2020",0,
Belarus,BLR,"Mar 17, 2020",0,
Belarus,BLR,"Mar 18, 2020",0,
Belarus,BLR,"Mar 19, 2020",0,
Belarus,BLR,"Mar 20, 2020",0,
Belarus,BLR,"Mar 21, 2020",0,
Belarus,BLR,"Mar 22, 2020",0,
Belarus,BLR,"Mar 23, 2020",0,
Belarus,BLR,"Mar 24, 2020",0,
Belarus,BLR,"Mar 25, 2020",0,
Belarus,BLR,"Mar 26, 2020",0,
Belarus,BLR,"Mar 27, 2020",0,
Belarus,BLR,"Mar 28, 2020",0,
Belarus,BLR,"Mar 29, 2020",0,
Belgium,BEL,"Dec 31, 2019",0,
Belgium,BEL,"Jan 1, 2020",0,
Belgium,BEL,"Jan 2, 2020",0,
Belgium,BEL,"Jan 3, 2020",0,
Belgium,BEL,"Jan 4, 2020",0,
Belgium,BEL,"Jan 5, 2020",0,
Belgium,BEL,"Jan 6, 2020",0,
Belgium,BEL,"Jan 7, 2020",0,
Belgium,BEL,"Jan 8, 2020",0,
Belgium,BEL,"Jan 9, 2020",0,
Belgium,BEL,"Jan 10, 2020",0,
Belgium,BEL,"Jan 11, 2020",0,
Belgium,BEL,"Jan 12, 2020",0,
Belgium,BEL,"Jan 13, 2020",0,
Belgium,BEL,"Jan 14, 2020",0,
Belgium,BEL,"Jan 15, 2020",0,
Belgium,BEL,"Jan 16, 2020",0,
Belgium,BEL,"Jan 17, 2020",0,
Belgium,BEL,"Jan 18, 2020",0,
Belgium,BEL,"Jan 19, 2020",0,
Belgium,BEL,"Jan 20, 2020",0,
Belgium,BEL,"Jan 21, 2020",0,
Belgium,BEL,"Jan 22, 2020",0,
Belgium,BEL,"Jan 23, 2020",0,
Belgium,BEL,"Jan 24, 2020",0,
Belgium,BEL,"Jan 25, 2020",0,
Belgium,BEL,"Jan 26, 2020",0,
Belgium,BEL,"Jan 27, 2020",0,
Belgium,BEL,"Jan 28, 2020",0,
Belgium,BEL,"Jan 29, 2020",0,
Belgium,BEL,"Jan 30, 2020",0,
Belgium,BEL,"Jan 31, 2020",0,
Belgium,BEL,"Feb 1, 2020",0,
Belgium,BEL,"Feb 2, 2020",0,
Belgium,BEL,"Feb 3, 2020",0,
Belgium,BEL,"Feb 4, 2020",0,
Belgium,BEL,"Feb 5, 2020",0,
Belgium,BEL,"Feb 6, 2020",0,
Belgium,BEL,"Feb 7, 2020",0,
Belgium,BEL,"Feb 8, 2020",0,
Belgium,BEL,"Feb 9, 2020",0,
Belgium,BEL,"Feb 10, 2020",0,
Belgium,BEL,"Feb 11, 2020",0,
Belgium,BEL,"Feb 12, 2020",0,
Belgium,BEL,"Feb 13, 2020",0,
Belgium,BEL,"Feb 14, 2020",0,
Belgium,BEL,"Feb 15, 2020",0,
Belgium,BEL,"Feb 16, 2020",0,
Belgium,BEL,"Feb 17, 2020",0,
Belgium,BEL,"Feb 18, 2020",0,
Belgium,BEL,"Feb 19, 2020",0,
Belgium,BEL,"Feb 20, 2020",0,
Belgium,BEL,"Feb 21, 2020",0,
Belgium,BEL,"Feb 22, 2020",0,
Belgium,BEL,"Feb 23, 2020",0,
Belgium,BEL,"Feb 24, 2020",0,
Belgium,BEL,"Feb 25, 2020",0,
Belgium,BEL,"Feb 26, 2020",0,
Belgium,BEL,"Feb 27, 2020",0,
Belgium,BEL,"Feb 28, 2020",0,
Belgium,BEL,"Feb 29, 2020",0,
Belgium,BEL,"Mar 1, 2020",0,
Belgium,BEL,"Mar 2, 2020",0,
Belgium,BEL,"Mar 3, 2020",0,
Belgium,BEL,"Mar 4, 2020",0,
Belgium,BEL,"Mar 5, 2020",0,
Belgium,BEL,"Mar 6, 2020",0,
Belgium,BEL,"Mar 7, 2020",0,
Belgium,BEL,"Mar 8, 2020",0,
Belgium,BEL,"Mar 9, 2020",0,
Belgium,BEL,"Mar 10, 2020",0,
Belgium,BEL,"Mar 11, 2020",0,
Belgium,BEL,"Mar 12, 2020",3,
Belgium,BEL,"Mar 13, 2020",3,
Belgium,BEL,"Mar 14, 2020",3,
Belgium,BEL,"Mar 15, 2020",4,
Belgium,BEL,"Mar 16, 2020",4,
Belgium,BEL,"Mar 17, 2020",5,0
Belgium,BEL,"Mar 18, 2020",5,1
Belgium,BEL,"Mar 19, 2020",14,2
Belgium,BEL,"Mar 20, 2020",21,3
Belgium,BEL,"Mar 21, 2020",37,4
Belgium,BEL,"Mar 22, 2020",67,5
Belgium,BEL,"Mar 23, 2020",75,6
Belgium,BEL,"Mar 24, 2020",88,7
Belgium,BEL,"Mar 25, 2020",122,8
Belgium,BEL,"Mar 26, 2020",178,9
Belgium,BEL,"Mar 27, 2020",220,10
Belgium,BEL,"Mar 28, 2020",289,11
Belgium,BEL,"Mar 29, 2020",353,12
Belize,BLZ,"Mar 24, 2020",0,
Belize,BLZ,"Mar 25, 2020",0,
Belize,BLZ,"Mar 26, 2020",0,
Belize,BLZ,"Mar 27, 2020",0,
Belize,BLZ,"Mar 28, 2020",0,
Belize,BLZ,"Mar 29, 2020",0,
Benin,BEN,"Mar 17, 2020",0,
Benin,BEN,"Mar 18, 2020",0,
Benin,BEN,"Mar 19, 2020",0,
Benin,BEN,"Mar 20, 2020",0,
Benin,BEN,"Mar 21, 2020",0,
Benin,BEN,"Mar 22, 2020",0,
Benin,BEN,"Mar 23, 2020",0,
Benin,BEN,"Mar 24, 2020",0,
Benin,BEN,"Mar 25, 2020",0,
Benin,BEN,"Mar 26, 2020",0,
Benin,BEN,"Mar 27, 2020",0,
Benin,BEN,"Mar 28, 2020",0,
Benin,BEN,"Mar 29, 2020",0,
Bermuda,BMU,"Mar 20, 2020",0,
Bermuda,BMU,"Mar 21, 2020",0,
Bermuda,BMU,"Mar 22, 2020",0,
Bermuda,BMU,"Mar 23, 2020",0,
Bermuda,BMU,"Mar 24, 2020",0,
Bermuda,BMU,"Mar 25, 2020",0,
Bermuda,BMU,"Mar 26, 2020",0,
Bermuda,BMU,"Mar 27, 2020",0,
Bermuda,BMU,"Mar 28, 2020",0,
Bermuda,BMU,"Mar 29, 2020",0,
Bhutan,BTN,"Mar 6, 2020",0,
Bhutan,BTN,"Mar 13, 2020",0,
Bhutan,BTN,"Mar 15, 2020",0,
Bhutan,BTN,"Mar 17, 2020",0,
Bhutan,BTN,"Mar 18, 2020",0,
Bhutan,BTN,"Mar 19, 2020",0,
Bhutan,BTN,"Mar 20, 2020",0,
Bhutan,BTN,"Mar 21, 2020",0,
Bhutan,BTN,"Mar 22, 2020",0,
Bhutan,BTN,"Mar 23, 2020",0,
Bhutan,BTN,"Mar 24, 2020",0,
Bhutan,BTN,"Mar 25, 2020",0,
Bhutan,BTN,"Mar 26, 2020",0,
Bhutan,BTN,"Mar 27, 2020",0,
Bhutan,BTN,"Mar 28, 2020",0,
Bhutan,BTN,"Mar 29, 2020",0,
Bolivia,BOL,"Mar 12, 2020",0,
Bolivia,BOL,"Mar 13, 2020",0,
Bolivia,BOL,"Mar 14, 2020",0,
Bolivia,BOL,"Mar 15, 2020",0,
Bolivia,BOL,"Mar 17, 2020",0,
Bolivia,BOL,"Mar 18, 2020",0,
Bolivia,BOL,"Mar 19, 2020",0,
Bolivia,BOL,"Mar 20, 2020",0,
Bolivia,BOL,"Mar 21, 2020",0,
Bolivia,BOL,"Mar 22, 2020",0,
Bolivia,BOL,"Mar 23, 2020",0,
Bolivia,BOL,"Mar 24, 2020",0,
Bolivia,BOL,"Mar 25, 2020",0,
Bolivia,BOL,"Mar 26, 2020",0,
Bolivia,BOL,"Mar 27, 2020",0,
Bolivia,BOL,"Mar 28, 2020",0,
Bolivia,BOL,"Mar 29, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 6, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 12, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 13, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 16, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 17, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 18, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 19, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 20, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 21, 2020",0,
Bosnia and Herzegovina,BIH,"Mar 22, 2020",1,
Bosnia and Herzegovina,BIH,"Mar 23, 2020",1,
Bosnia and Herzegovina,BIH,"Mar 24, 2020",1,
Bosnia and Herzegovina,BIH,"Mar 25, 2020",2,
Bosnia and Herzegovina,BIH,"Mar 26, 2020",3,
Bosnia and Herzegovina,BIH,"Mar 27, 2020",3,
Bosnia and Herzegovina,BIH,"Mar 28, 2020",3,
Bosnia and Herzegovina,BIH,"Mar 29, 2020",5,0
Brazil,BRA,"Dec 31, 2019",0,
Brazil,BRA,"Jan 1, 2020",0,
Brazil,BRA,"Jan 2, 2020",0,
Brazil,BRA,"Jan 3, 2020",0,
Brazil,BRA,"Jan 4, 2020",0,
Brazil,BRA,"Jan 5, 2020",0,
Brazil,BRA,"Jan 6, 2020",0,
Brazil,BRA,"Jan 7, 2020",0,
Brazil,BRA,"Jan 8, 2020",0,
Brazil,BRA,"Jan 9, 2020",0,
Brazil,BRA,"Jan 10, 2020",0,
Brazil,BRA,"Jan 11, 2020",0,
Brazil,BRA,"Jan 12, 2020",0,
Brazil,BRA,"Jan 13, 2020",0,
Brazil,BRA,"Jan 14, 2020",0,
Brazil,BRA,"Jan 15, 2020",0,
Brazil,BRA,"Jan 16, 2020",0,
Brazil,BRA,"Jan 17, 2020",0,
Brazil,BRA,"Jan 18, 2020",0,
Brazil,BRA,"Jan 19, 2020",0,
Brazil,BRA,"Jan 20, 2020",0,
Brazil,BRA,"Jan 21, 2020",0,
Brazil,BRA,"Jan 22, 2020",0,
Brazil,BRA,"Jan 23, 2020",0,
Brazil,BRA,"Jan 24, 2020",0,
Brazil,BRA,"Jan 25, 2020",0,
Brazil,BRA,"Jan 26, 2020",0,
Brazil,BRA,"Jan 27, 2020",0,
Brazil,BRA,"Jan 28, 2020",0,
Brazil,BRA,"Jan 29, 2020",0,
Brazil,BRA,"Jan 30, 2020",0,
Brazil,BRA,"Jan 31, 2020",0,
Brazil,BRA,"Feb 1, 2020",0,
Brazil,BRA,"Feb 2, 2020",0,
Brazil,BRA,"Feb 3, 2020",0,
Brazil,BRA,"Feb 4, 2020",0,
Brazil,BRA,"Feb 5, 2020",0,
Brazil,BRA,"Feb 6, 2020",0,
Brazil,BRA,"Feb 7, 2020",0,
Brazil,BRA,"Feb 8, 2020",0,
Brazil,BRA,"Feb 9, 2020",0,
Brazil,BRA,"Feb 10, 2020",0,
Brazil,BRA,"Feb 11, 2020",0,
Brazil,BRA,"Feb 12, 2020",0,
Brazil,BRA,"Feb 13, 2020",0,
Brazil,BRA,"Feb 14, 2020",0,
Brazil,BRA,"Feb 15, 2020",0,
Brazil,BRA,"Feb 16, 2020",0,
Brazil,BRA,"Feb 17, 2020",0,
Brazil,BRA,"Feb 18, 2020",0,
Brazil,BRA,"Feb 19, 2020",0,
Brazil,BRA,"Feb 20, 2020",0,
Brazil,BRA,"Feb 21, 2020",0,
Brazil,BRA,"Feb 22, 2020",0,
Brazil,BRA,"Feb 23, 2020",0,
Brazil,BRA,"Feb 24, 2020",0,
Brazil,BRA,"Feb 25, 2020",0,
Brazil,BRA,"Feb 26, 2020",0,
Brazil,BRA,"Feb 27, 2020",0,
Brazil,BRA,"Feb 28, 2020",0,
Brazil,BRA,"Feb 29, 2020",0,
Brazil,BRA,"Mar 1, 2020",0,
Brazil,BRA,"Mar 2, 2020",0,
Brazil,BRA,"Mar 5, 2020",0,
Brazil,BRA,"Mar 6, 2020",0,
Brazil,BRA,"Mar 7, 2020",0,
Brazil,BRA,"Mar 8, 2020",0,
Brazil,BRA,"Mar 9, 2020",0,
Brazil,BRA,"Mar 11, 2020",0,
Brazil,BRA,"Mar 12, 2020",0,
Brazil,BRA,"Mar 13, 2020",0,
Brazil,BRA,"Mar 14, 2020",0,
Brazil,BRA,"Mar 15, 2020",0,
Brazil,BRA,"Mar 16, 2020",0,
Brazil,BRA,"Mar 17, 2020",0,
Brazil,BRA,"Mar 18, 2020",1,
Brazil,BRA,"Mar 19, 2020",4,
Brazil,BRA,"Mar 20, 2020",6,0
Brazil,BRA,"Mar 21, 2020",11,1
Brazil,BRA,"Mar 22, 2020",18,2
Brazil,BRA,"Mar 23, 2020",25,3
Brazil,BRA,"Mar 24, 2020",34,4
Brazil,BRA,"Mar 25, 2020",46,5
Brazil,BRA,"Mar 26, 2020",57,6
Brazil,BRA,"Mar 27, 2020",77,7
Brazil,BRA,"Mar 28, 2020",92,8
Brazil,BRA,"Mar 29, 2020",114,9
British Virgin Islands,VGB,"Mar 27, 2020",0,
British Virgin Islands,VGB,"Mar 28, 2020",0,
British Virgin Islands,VGB,"Mar 29, 2020",0,
Brunei,BRN,"Mar 10, 2020",0,
Brunei,BRN,"Mar 12, 2020",0,
Brunei,BRN,"Mar 13, 2020",0,
Brunei,BRN,"Mar 14, 2020",0,
Brunei,BRN,"Mar 15, 2020",0,
Brunei,BRN,"Mar 16, 2020",0,
Brunei,BRN,"Mar 17, 2020",0,
Brunei,BRN,"Mar 18, 2020",0,
Brunei,BRN,"Mar 19, 2020",0,
Brunei,BRN,"Mar 20, 2020",0,
Brunei,BRN,"Mar 21, 2020",0,
Brunei,BRN,"Mar 22, 2020",0,
Brunei,BRN,"Mar 23, 2020",0,
Brunei,BRN,"Mar 24, 2020",0,
Brunei,BRN,"Mar 25, 2020",0,
Brunei,BRN,"Mar 26, 2020",0,
Brunei,BRN,"Mar 27, 2020",0,
Brunei,BRN,"Mar 28, 2020",0,
Brunei,BRN,"Mar 29, 2020",1,
Bulgaria,BGR,"Mar 8, 2020",0,
Bulgaria,BGR,"Mar 9, 2020",0,
Bulgaria,BGR,"Mar 12, 2020",1,
Bulgaria,BGR,"Mar 13, 2020",1,
Bulgaria,BGR,"Mar 14, 2020",1,
Bulgaria,BGR,"Mar 15, 2020",2,
Bulgaria,BGR,"Mar 16, 2020",2,
Bulgaria,BGR,"Mar 17, 2020",2,
Bulgaria,BGR,"Mar 18, 2020",2,
Bulgaria,BGR,"Mar 19, 2020",2,
Bulgaria,BGR,"Mar 20, 2020",3,
Bulgaria,BGR,"Mar 21, 2020",3,
Bulgaria,BGR,"Mar 22, 2020",3,
Bulgaria,BGR,"Mar 23, 2020",3,
Bulgaria,BGR,"Mar 24, 2020",3,
Bulgaria,BGR,"Mar 25, 2020",3,
Bulgaria,BGR,"Mar 26, 2020",3,
Bulgaria,BGR,"Mar 27, 2020",3,
Bulgaria,BGR,"Mar 28, 2020",3,
Bulgaria,BGR,"Mar 29, 2020",7,0
Burkina Faso,BFA,"Mar 11, 2020",0,
Burkina Faso,BFA,"Mar 12, 2020",0,
Burkina Faso,BFA,"Mar 15, 2020",0,
Burkina Faso,BFA,"Mar 16, 2020",0,
Burkina Faso,BFA,"Mar 17, 2020",0,
Burkina Faso,BFA,"Mar 18, 2020",0,
Burkina Faso,BFA,"Mar 19, 2020",1,
Burkina Faso,BFA,"Mar 20, 2020",1,
Burkina Faso,BFA,"Mar 21, 2020",1,
Burkina Faso,BFA,"Mar 22, 2020",3,
Burkina Faso,BFA,"Mar 23, 2020",3,
Burkina Faso,BFA,"Mar 24, 2020",3,
Burkina Faso,BFA,"Mar 25, 2020",3,
Burkina Faso,BFA,"Mar 26, 2020",3,
Burkina Faso,BFA,"Mar 27, 2020",3,
Burkina Faso,BFA,"Mar 28, 2020",3,
Burkina Faso,BFA,"Mar 29, 2020",9,0
Cambodia,KHM,"Dec 31, 2019",0,
Cambodia,KHM,"Jan 1, 2020",0,
Cambodia,KHM,"Jan 2, 2020",0,
Cambodia,KHM,"Jan 3, 2020",0,
Cambodia,KHM,"Jan 4, 2020",0,
Cambodia,KHM,"Jan 5, 2020",0,
Cambodia,KHM,"Jan 6, 2020",0,
Cambodia,KHM,"Jan 7, 2020",0,
Cambodia,KHM,"Jan 8, 2020",0,
Cambodia,KHM,"Jan 9, 2020",0,
Cambodia,KHM,"Jan 10, 2020",0,
Cambodia,KHM,"Jan 11, 2020",0,
Cambodia,KHM,"Jan 12, 2020",0,
Cambodia,KHM,"Jan 13, 2020",0,
Cambodia,KHM,"Jan 14, 2020",0,
Cambodia,KHM,"Jan 15, 2020",0,
Cambodia,KHM,"Jan 16, 2020",0,
Cambodia,KHM,"Jan 17, 2020",0,
Cambodia,KHM,"Jan 18, 2020",0,
Cambodia,KHM,"Jan 19, 2020",0,
Cambodia,KHM,"Jan 20, 2020",0,
Cambodia,KHM,"Jan 21, 2020",0,
Cambodia,KHM,"Jan 22, 2020",0,
Cambodia,KHM,"Jan 23, 2020",0,
Cambodia,KHM,"Jan 24, 2020",0,
Cambodia,KHM,"Jan 25, 2020",0,
Cambodia,KHM,"Jan 26, 2020",0,
Cambodia,KHM,"Jan 27, 2020",0,
Cambodia,KHM,"Jan 28, 2020",0,
Cambodia,KHM,"Jan 29, 2020",0,
Cambodia,KHM,"Jan 30, 2020",0,
Cambodia,KHM,"Jan 31, 2020",0,
Cambodia,KHM,"Feb 1, 2020",0,
Cambodia,KHM,"Feb 2, 2020",0,
Cambodia,KHM,"Feb 3, 2020",0,
Cambodia,KHM,"Feb 4, 2020",0,
Cambodia,KHM,"Feb 5, 2020",0,
Cambodia,KHM,"Feb 6, 2020",0,
Cambodia,KHM,"Feb 7, 2020",0,
Cambodia,KHM,"Feb 8, 2020",0,
Cambodia,KHM,"Feb 9, 2020",0,
Cambodia,KHM,"Feb 10, 2020",0,
Cambodia,KHM,"Feb 11, 2020",0,
Cambodia,KHM,"Feb 12, 2020",0,
Cambodia,KHM,"Feb 13, 2020",0,
Cambodia,KHM,"Feb 14, 2020",0,
Cambodia,KHM,"Feb 15, 2020",0,
Cambodia,KHM,"Feb 16, 2020",0,
Cambodia,KHM,"Feb 17, 2020",0,
Cambodia,KHM,"Feb 18, 2020",0,
Cambodia,KHM,"Feb 19, 2020",0,
Cambodia,KHM,"Feb 20, 2020",0,
